unique_key,dataset,official_split,source_subset,image_id,original_filename,product_id,image_number,source_shard,augmentation_round,crop_count,usage_split,used_for_training,image_id_recovered
fashionpedia::train2020::702,fashionpedia,train2020,,702,327e031815a55aa9e44da20bae4ed3ac.jpg,,,0,1,2,train,true,true
fashionpedia::train2020::709,fashionpedia,train2020,,709,69a9b253f799d9636cd9a9a75139f3d2.jpg,,,0,1,1,train,true,true
fashionpedia::train2020::710,fashionpedia,train2020,,710,8cf03452ecb66e0b7b2174b9e5964eb0.jpg,,,0,1,2,train,true,true
fashionpedia::train2020::711,fashionpedia,train2020,,711,5b60edb545c0d0af07250f75fefc525c.jpg,,,0,1,2,train,true,true
fashionpedia::train2020::717,fashionpedia,train2020,,717,72ec8a69b59e7c23a2542b752906df83.jpg,,,0,1,2,train,true,true
fashionpedia::train2020::726,fashionpedia,train2020,,726,a023123759d96ac5abe8cd2c6b0c93f2.jpg,,,0,1,3,train,true,true
fashionpedia::train2020::730,fashionpedia,train2020,,730,417d1ab0069ab5ba8515dc22e7446449.jpg,,,0,1,2,train,true,true
fashionpedia::train2020::732,fashionpedia,train2020,,732,cf52c0367acdbb6381e22b0820fb49c0.jpg,,,0,1,1,train,true,true
fashionpedia::train2020::733,fashionpedia,train2020,,733,edb7db1fcb69296415e2f32cd5cac1ba.jpg,,,0,1,3,new_val,false,true
fashionpedia::train2020::737,fashionpedia,train2020,,737,d2530e8342cc6ede0a60aa803e55ec70.jpg,,,0,1,2,train,true,true
fashionpedia::train2020::738,fashionpedia,train2020,,738,62177ff1f8eb6740e6b057208800ebae.jpg,,,0,1,1,train,true,true
fashionpedia::train2020::739,fashionpedia,train2020,,739,cbaf473aaed480be991c5620d82475ef.jpg,,,0,1,3,train,true,true
fashionpedia::train2020::740,fashionpedia,train2020,,740,d65eff760d841520cfd3dd89019e2b33.jpg,,,0,1,1,train,true,true
fashionpedia::train2020::746,fashionpedia,train2020,,746,93e6cf5581a6f3d6b49a18caed5593e9.jpg,,,0,1,2,train,true,true
fashionpedia::train2020::747,fashionpedia,train2020,,747,f708370d2e41cd3bdd62bb4018bbb63c.jpg,,,0,1,3,new_val,false,true
fashionpedia::train2020::749,fashionpedia,train2020,,749,712d0f3fd44731177e4b83a1929b3c4a.jpg,,,0,1,3,train,true,true
fashionpedia::train2020::752,fashionpedia,train2020,,752,eda1db8a392e00b4042d72e07a94fca9.jpg,,,0,1,3,train,true,true
fashionpedia::train2020::756,fashionpedia,train2020,,756,c950bfe4a731109105d6d4c542ab7521.jpg,,,0,1,1,train,true,true
fashionpedia::train2020::757,fashionpedia,train2020,,757,4767251a8a3f92c6d0585fee551e74a4.jpg,,,0,1,1,train,true,true
fashionpedia::train2020::758,fashionpedia,train2020,,758,78106bc7a4a774692fa534f0dd65e198.jpg,,,0,1,1,train,true,true
fashionpedia::train2020::759,fashionpedia,train2020,,759,90f9303884cfe59328016d6ceb441adc.jpg,,,0,1,2,train,true,true
fashionpedia::train2020::767,fashionpedia,train2020,,767,680696016e07ba4f18aecee96fd9861f.jpg,,,0,1,1,train,true,true
fashionpedia::train2020::771,fashionpedia,train2020,,771,dbee568e0f861db3bd4081cb12d6878a.jpg,,,0,1,2,train,true,true
fashionpedia::train2020::774,fashionpedia,train2020,,774,816fc4498c6a6ef9aa206b2824d462de.jpg,,,0,1,1,train,true,true
fashionpedia::train2020::775,fashionpedia,train2020,,775,3086fbc479c8ff1c107b746b3529567a.jpg,,,0,1,2,train,true,true
fashionpedia::train2020::776,fashionpedia,train2020,,776,0856ba7fc6614b953232b228ea1baf48.jpg,,,0,1,2,train,true,true
fashionpedia::train2020::781,fashionpedia,train2020,,781,e840c9c831261958fe40c964019b4a5d.jpg,,,0,1,2,train,true,true
fashionpedia::train2020::783,fashionpedia,train2020,,783,0097977ba02a750e562c1f6bde0b686e.jpg,,,0,1,1,new_val,false,true
fashionpedia::train2020::786,fashionpedia,train2020,,786,b35686885e9fcf93bc51b4b8e54cc07b.jpg,,,0,1,2,train,true,true
fashionpedia::train2020::787,fashionpedia,train2020,,787,79fc8166d7f69d8c5810e364f70cba7b.jpg,,,0,1,3,train,true,true
fashionpedia::train2020::789,fashionpedia,train2020,,789,e8dfb3d9e716614c64f1cd8686feb38d.jpg,,,0,1,2,train,true,true
fashionpedia::train2020::790,fashionpedia,train2020,,790,fd150330c8a62cd9ab45e51f4de6969f.jpg,,,0,1,1,new_val,false,true
fashionpedia::train2020::803,fashionpedia,train2020,,803,1b1f0ac0a015f5d5d65fbbb6fb92ee64.jpg,,,0,1,1,train,true,true
fashionpedia::train2020::804,fashionpedia,train2020,,804,4e4d50d02301ed854ba1ad6a60b86028.jpg,,,0,1,1,train,true,true
fashionpedia::train2020::810,fashionpedia,train2020,,810,16c7ee29a772300230322380e1502dbb.jpg,,,0,1,1,train,true,true
fashionpedia::train2020::811,fashionpedia,train2020,,811,14631f2f41cff96f27ebd3dd47dd5ba4.jpg,,,0,1,1,train,true,true
fashionpedia::train2020::813,fashionpedia,train2020,,813,5d2dfb88c5aaae295d7e6e3e4bc8529d.jpg,,,0,1,1,train,true,true
fashionpedia::train2020::815,fashionpedia,train2020,,815,52498782176312b5b46efc6fa2e457fd.jpg,,,0,1,4,train,true,true
fashionpedia::train2020::818,fashionpedia,train2020,,818,1e0d5fd2900ba1199dc8cff16dfcb62b.jpg,,,0,1,1,train,true,true
fashionpedia::train2020::823,fashionpedia,train2020,,823,ef4b3530901e19c29a6debd14fb05eac.jpg,,,0,1,1,train,true,true
fashionpedia::train2020::824,fashionpedia,train2020,,824,127c75d34261223429e1168c5a1e1cb1.jpg,,,0,1,1,train,true,true
fashionpedia::train2020::829,fashionpedia,train2020,,829,1d83d29297c4f06d45ec0f77ad91563f.jpg,,,0,1,2,train,true,true
fashionpedia::train2020::832,fashionpedia,train2020,,832,ebfda352bd5113859294aff74239faed.jpg,,,0,1,3,train,true,true
fashionpedia::train2020::835,fashionpedia,train2020,,835,eaf0a9326b46fac24998e1d5a6e4f8f6.jpg,,,0,1,1,train,true,true
fashionpedia::train2020::836,fashionpedia,train2020,,836,1a4431dbcda81b234de55e098a5af094.jpg,,,0,1,1,train,true,true
fashionpedia::train2020::841,fashionpedia,train2020,,841,14513692f82f1c603cdc9ae52ebc1469.jpg,,,0,1,3,train,true,true
fashionpedia::train2020::843,fashionpedia,train2020,,843,c13a5eb445b0b9a1bdac23e7509017aa.jpg,,,0,1,2,train,true,true
fashionpedia::train2020::845,fashionpedia,train2020,,845,9e6bd17db4f65575cb6215a76886f070.jpg,,,0,1,2,train,true,true
fashionpedia::train2020::848,fashionpedia,train2020,,848,6f0f8e6a7c065f36231d75b2fdbd933b.jpg,,,0,1,3,train,true,true
fashionpedia::train2020::851,fashionpedia,train2020,,851,16b51737ef50be4e67b5d13eb9514ae7.jpg,,,0,1,2,train,true,true
fashionpedia::train2020::853,fashionpedia,train2020,,853,84227dbe5d6cfabfe14b8fcd631dbba6.jpg,,,0,1,1,train,true,true
fashionpedia::train2020::865,fashionpedia,train2020,,865,798bedc91845c2c3918d4a0597c706e1.jpg,,,0,1,1,train,true,true
fashionpedia::train2020::869,fashionpedia,train2020,,869,5c58aae536241e020226e9c9885e2d3b.jpg,,,0,1,2,train,true,true
fashionpedia::train2020::872,fashionpedia,train2020,,872,81946da9c6d8118f1a46ebc3ad451e46.jpg,,,0,1,2,train,true,true
fashionpedia::train2020::876,fashionpedia,train2020,,876,72eefd08ed57bd960218d039c3b64014.jpg,,,0,1,3,train,true,true
fashionpedia::train2020::877,fashionpedia,train2020,,877,1586ec1b2d4e048d260ffeecd75ea7d4.jpg,,,0,1,2,train,true,true
fashionpedia::train2020::879,fashionpedia,train2020,,879,d084bd303691fafe4e0bb33b7d972a40.jpg,,,0,1,1,train,true,true
fashionpedia::train2020::881,fashionpedia,train2020,,881,684b97721444b805b517cfe41ca766e7.jpg,,,0,1,2,train,true,true
fashionpedia::train2020::887,fashionpedia,train2020,,887,0683db033b7041f9fd74e269b9febe30.jpg,,,0,1,2,train,true,true
fashionpedia::train2020::891,fashionpedia,train2020,,891,260184d82355f4db33679864e81d3712.jpg,,,0,1,1,train,true,true
fashionpedia::train2020::893,fashionpedia,train2020,,893,736b0de74bafd4886034106860e2f28a.jpg,,,0,1,1,train,true,true
fashionpedia::train2020::896,fashionpedia,train2020,,896,0d48961151d7c5c9c91c2d00493b4e90.jpg,,,0,1,2,new_val,false,true
fashionpedia::train2020::898,fashionpedia,train2020,,898,ffb493fb5d67f7d118109797d6bbce10.jpg,,,0,1,1,train,true,true
fashionpedia::train2020::900,fashionpedia,train2020,,900,2ff075f2f386cfee100032d926e26c7f.jpg,,,0,1,1,train,true,true
fashionpedia::train2020::906,fashionpedia,train2020,,906,d97435543c5fb5f1507ef5cc669e45e5.jpg,,,0,1,2,train,true,true
fashionpedia::train2020::910,fashionpedia,train2020,,910,cd778b422a0bcce577269e2a60b7da34.jpg,,,0,1,4,train,true,true
fashionpedia::train2020::917,fashionpedia,train2020,,917,0d0cfe9e0e244b0262d94ad4da115b98.jpg,,,0,1,3,train,true,true
fashionpedia::train2020::918,fashionpedia,train2020,,918,071bb6f1aa6248b0743386c4004a5ad5.jpg,,,0,1,2,train,true,true
fashionpedia::train2020::919,fashionpedia,train2020,,919,883bad73c004b4080abaee671932702b.jpg,,,0,1,2,train,true,true
fashionpedia::train2020::921,fashionpedia,train2020,,921,c68fa6bbbafcd58a4736d5b43cf53a9a.jpg,,,0,1,2,train,true,true
fashionpedia::train2020::924,fashionpedia,train2020,,924,6346ae23337968030e5bffaf2ad0c049.jpg,,,0,1,2,train,true,true
fashionpedia::train2020::925,fashionpedia,train2020,,925,e413414d90a71c9b27042564d09bed3d.jpg,,,0,1,2,train,true,true
fashionpedia::train2020::927,fashionpedia,train2020,,927,1ddb68e975cbb2358b80048fcc9443e5.jpg,,,0,1,1,train,true,true
fashionpedia::train2020::929,fashionpedia,train2020,,929,d9b8aa840a8f28c9782f336c96272da7.jpg,,,0,1,2,train,true,true
fashionpedia::train2020::930,fashionpedia,train2020,,930,975c1046b07f2eb0fc891cd01490223e.jpg,,,0,1,1,train,true,true
fashionpedia::train2020::932,fashionpedia,train2020,,932,0b066b571e9a6e4b924b0895b803e23b.jpg,,,0,1,1,train,true,true
fashionpedia::train2020::936,fashionpedia,train2020,,936,61568eb933805b84eef238bd3f3114d5.jpg,,,0,1,2,new_val,false,true
fashionpedia::train2020::937,fashionpedia,train2020,,937,d931e24c06cca65913f8d54777fb7b66.jpg,,,0,1,1,train,true,true
fashionpedia::train2020::938,fashionpedia,train2020,,938,907855f021a2979d0d31d0b2f51ef4fd.jpg,,,0,1,1,new_val,false,true
fashionpedia::train2020::941,fashionpedia,train2020,,941,ece69a65ed45a3edf1fc00efbbfaedb7.jpg,,,0,1,1,train,true,true
fashionpedia::train2020::945,fashionpedia,train2020,,945,24940c398f23f181f3f7420c358b20a6.jpg,,,0,1,2,train,true,true
fashionpedia::train2020::949,fashionpedia,train2020,,949,492665c84ad9cdd888c17f958114771e.jpg,,,0,1,1,train,true,true
fashionpedia::train2020::950,fashionpedia,train2020,,950,defd3f17ff1ab4c3b9b15ba42ebcd91c.jpg,,,0,1,2,train,true,true
fashionpedia::train2020::951,fashionpedia,train2020,,951,0180c5bbfcd5a0bf843dce7ddebee9eb.jpg,,,0,1,3,new_val,false,true
fashionpedia::train2020::964,fashionpedia,train2020,,964,e38fc2fabdfd599cf82fd12f02f35bdf.jpg,,,0,1,1,train,true,true
fashionpedia::train2020::969,fashionpedia,train2020,,969,76be1c1468ac1271bc68b200a3146569.jpg,,,0,1,2,train,true,true
fashionpedia::train2020::971,fashionpedia,train2020,,971,464cdc1e453ffd114dd166376154ea01.jpg,,,0,1,3,new_val,false,true
fashionpedia::train2020::974,fashionpedia,train2020,,974,95dcd37217339b56caaac226b05e0f20.jpg,,,0,1,1,train,true,true
fashionpedia::train2020::975,fashionpedia,train2020,,975,67e7319e00c149fcd4aae65ad40c7f44.jpg,,,0,1,2,train,true,true
fashionpedia::train2020::977,fashionpedia,train2020,,977,a90b1fc4118b95bd9ef8835ce306123a.jpg,,,0,1,3,new_val,false,true
fashionpedia::train2020::979,fashionpedia,train2020,,979,ef62de0f48252df7444453d7a7b05a67.jpg,,,0,1,1,train,true,true
fashionpedia::train2020::995,fashionpedia,train2020,,995,920d2409acc87590fc5956168428c8ab.jpg,,,0,1,3,new_val,false,true
fashionpedia::train2020::1007,fashionpedia,train2020,,1007,85e4bfa4075ea2d447493cbd1f425d91.jpg,,,0,1,3,train,true,true
fashionpedia::train2020::1011,fashionpedia,train2020,,1011,e4ad90e8643463cc81a3eaf8a0e0faaa.jpg,,,0,1,3,train,true,true
fashionpedia::train2020::1019,fashionpedia,train2020,,1019,a6b99b9387b94aabf7d94eb04428b37f.jpg,,,0,1,3,train,true,true
fashionpedia::train2020::1021,fashionpedia,train2020,,1021,61d43b680a681d565e4ce7bfc6e38502.jpg,,,0,1,1,new_val,false,true
fashionpedia::train2020::1022,fashionpedia,train2020,,1022,aad6da14e636fdf9fef1316cd628b211.jpg,,,0,1,1,train,true,true
fashionpedia::train2020::1023,fashionpedia,train2020,,1023,ba5f951394e6f52e9aef5329d756dba5.jpg,,,0,1,6,new_val,false,true
fashionpedia::train2020::1025,fashionpedia,train2020,,1025,1fe93879493814aa2b0d774c0da652a6.jpg,,,0,1,2,train,true,true
fashionpedia::train2020::1027,fashionpedia,train2020,,1027,b57c41280195386ba3520f8af180edf6.jpg,,,0,1,1,new_val,false,true
fashionpedia::train2020::1029,fashionpedia,train2020,,1029,ae5beb769790b4c829ee1a82ce84d3a7.jpg,,,0,1,1,new_val,false,true
fashionpedia::train2020::1030,fashionpedia,train2020,,1030,84c386e623c5ea91d006f551381d489c.jpg,,,0,1,2,train,true,true
fashionpedia::train2020::1031,fashionpedia,train2020,,1031,d02a0314c1260087aabf2dda18728c3b.jpg,,,0,1,4,train,true,true
fashionpedia::train2020::1033,fashionpedia,train2020,,1033,984b6d86cbbdbf4e1def14d268a45411.jpg,,,0,1,2,train,true,true
fashionpedia::train2020::1034,fashionpedia,train2020,,1034,cd8c942a76c4fe113b13efb99b064a8c.jpg,,,0,1,1,train,true,true
fashionpedia::train2020::1035,fashionpedia,train2020,,1035,e2754f79396fcfae42d3d5d580d65f6c.jpg,,,0,1,2,train,true,true
fashionpedia::train2020::1037,fashionpedia,train2020,,1037,1e9d0c5e3ada209cb9fc3bd3458e05c6.jpg,,,0,1,3,train,true,true
fashionpedia::train2020::1043,fashionpedia,train2020,,1043,eff8fab25885cd391f5c5ace9c41fcc3.jpg,,,0,1,1,train,true,true
fashionpedia::train2020::1046,fashionpedia,train2020,,1046,0eae6c841d633f667881e09121950d4c.jpg,,,0,1,1,train,true,true
fashionpedia::train2020::1048,fashionpedia,train2020,,1048,1c876972570c14c52a1cd27efd060c5a.jpg,,,0,1,1,train,true,true
fashionpedia::train2020::1055,fashionpedia,train2020,,1055,ebcf07697cd6120a648f858ef8e19d61.jpg,,,0,1,1,new_val,false,true
fashionpedia::train2020::1059,fashionpedia,train2020,,1059,bf9e46ee8ffae0a539a58c0c1dff4901.jpg,,,0,1,2,new_val,false,true
fashionpedia::train2020::1060,fashionpedia,train2020,,1060,02edaf3649fc1cb00d7e65ea35f40e0b.jpg,,,0,1,3,train,true,true
fashionpedia::train2020::1065,fashionpedia,train2020,,1065,35ce48809654e311ba3235eb83ea301e.jpg,,,0,1,2,train,true,true
fashionpedia::train2020::1067,fashionpedia,train2020,,1067,a736c9d1a70cbb27f8a8b8809d681551.jpg,,,0,1,2,train,true,true
fashionpedia::train2020::1068,fashionpedia,train2020,,1068,e84e626bbdbb3059a6039db93e220402.jpg,,,0,1,1,train,true,true
fashionpedia::train2020::1073,fashionpedia,train2020,,1073,7fa6155d8f9ae272c6da03a30087a72c.jpg,,,0,1,1,train,true,true
fashionpedia::train2020::1074,fashionpedia,train2020,,1074,3a23c1f80b1db673259bc882d35d8436.jpg,,,0,1,2,train,true,true
fashionpedia::train2020::1075,fashionpedia,train2020,,1075,159fb5092121e61d0c310c93ed8f0661.jpg,,,0,1,1,train,true,true
fashionpedia::train2020::1077,fashionpedia,train2020,,1077,4f9d3d581e7aa362ce8144b2a13f3655.jpg,,,0,1,2,train,true,true
fashionpedia::train2020::1079,fashionpedia,train2020,,1079,dda70ed01956c01289ed436d975903c9.jpg,,,0,1,3,train,true,true
fashionpedia::train2020::1082,fashionpedia,train2020,,1082,fc12a3aa8ccc5556d66b12eb76a15fe2.jpg,,,0,1,4,train,true,true
fashionpedia::train2020::1083,fashionpedia,train2020,,1083,0fbe2264711709d20ae06107f1663715.jpg,,,0,1,3,train,true,true
fashionpedia::train2020::1084,fashionpedia,train2020,,1084,89675eec0672ff23c7d99325af4c7029.jpg,,,0,1,2,train,true,true
fashionpedia::train2020::1087,fashionpedia,train2020,,1087,50572bc4c177f9c7729135e7778b93bf.jpg,,,0,1,1,new_val,false,true
fashionpedia::train2020::1099,fashionpedia,train2020,,1099,6ff68b88c40d1697e25de83050056d97.jpg,,,0,1,2,train,true,true
fashionpedia::train2020::1102,fashionpedia,train2020,,1102,229099760bdd658cfd0f0fd9fba32c33.jpg,,,0,1,1,train,true,true
fashionpedia::train2020::1103,fashionpedia,train2020,,1103,21d0c3738299714db55446f95e13c873.jpg,,,0,1,1,train,true,true
fashionpedia::train2020::1107,fashionpedia,train2020,,1107,3af82cf2c4bdc1f1d45fa2177f7957f0.jpg,,,0,1,4,new_val,false,true
fashionpedia::train2020::1112,fashionpedia,train2020,,1112,f332b2302c4a5a309ab57109118b4fb7.jpg,,,0,1,2,train,true,true
fashionpedia::train2020::1115,fashionpedia,train2020,,1115,2300ccd45e43b0652231f64339e16adc.jpg,,,0,1,2,train,true,true
fashionpedia::train2020::1116,fashionpedia,train2020,,1116,bd9b5581ab632e1343384b6dd98d49cd.jpg,,,0,1,1,train,true,true
fashionpedia::train2020::1121,fashionpedia,train2020,,1121,ee03173e68cff58b1bb46a1d263fecac.jpg,,,0,1,3,new_val,false,true
fashionpedia::train2020::1122,fashionpedia,train2020,,1122,6ec14cc3464630ed3b49369bcb456f76.jpg,,,0,1,2,new_val,false,true
fashionpedia::train2020::1124,fashionpedia,train2020,,1124,79a6ffd357e2c2278ac100fe39740c30.jpg,,,0,1,1,train,true,true
fashionpedia::train2020::1125,fashionpedia,train2020,,1125,a60080b30873eeebd34287d18dfb5474.jpg,,,0,1,3,train,true,true
fashionpedia::train2020::1129,fashionpedia,train2020,,1129,83375099c7faa85f0b2b00ad22684847.jpg,,,0,1,2,new_val,false,true
fashionpedia::train2020::1136,fashionpedia,train2020,,1136,821a1deaca546a7348f1be2e76d45531.jpg,,,0,1,3,train,true,true
fashionpedia::train2020::1137,fashionpedia,train2020,,1137,ef09d235229612ce8f001f82158f7021.jpg,,,0,1,2,new_val,false,true
fashionpedia::train2020::1148,fashionpedia,train2020,,1148,c828bb4e1eec99a7f4cceebcf153e2f2.jpg,,,0,1,1,new_val,false,true
fashionpedia::train2020::1150,fashionpedia,train2020,,1150,24617189571230d7b5bd62ddcbd9d09f.jpg,,,0,1,1,train,true,true
fashionpedia::train2020::1151,fashionpedia,train2020,,1151,d2ab861cbac076b3d9f0b2da78a1f78f.jpg,,,0,1,2,train,true,true
fashionpedia::train2020::1153,fashionpedia,train2020,,1153,ebf9e2e8b1a58a6e9c477d544586100a.jpg,,,0,1,2,train,true,true
fashionpedia::train2020::1154,fashionpedia,train2020,,1154,c540000106d55577fcd57dfe0c2c722d.jpg,,,0,1,1,train,true,true
fashionpedia::train2020::1156,fashionpedia,train2020,,1156,a260fae62c3a139913f647dec68de716.jpg,,,0,1,2,train,true,true
fashionpedia::train2020::1158,fashionpedia,train2020,,1158,bd2ba5259c2671cef23d072d244cce31.jpg,,,0,1,2,train,true,true
fashionpedia::train2020::1159,fashionpedia,train2020,,1159,0564e86782313c9cfcbeed66b17b9590.jpg,,,0,1,0,selected_no_valid_crop,false,true
fashionpedia::train2020::1162,fashionpedia,train2020,,1162,0f0429153de2e3f55f5328a8c283663d.jpg,,,0,1,1,train,true,true
fashionpedia::train2020::1165,fashionpedia,train2020,,1165,7fd7a3d2ea9c0daf96b11744a522857e.jpg,,,0,1,2,train,true,true
fashionpedia::train2020::1169,fashionpedia,train2020,,1169,8f273c7d20fd25adc1d4aaa9f8bb477a.jpg,,,0,1,1,train,true,true
fashionpedia::train2020::1170,fashionpedia,train2020,,1170,e2d1d076d622a4cd666c802f843504fa.jpg,,,0,1,1,train,true,true
fashionpedia::train2020::1173,fashionpedia,train2020,,1173,81249ba37014842014297e424bee0789.jpg,,,0,1,1,train,true,true
fashionpedia::train2020::1177,fashionpedia,train2020,,1177,085c16ea274b9b1254dde4e659fc88a7.jpg,,,0,1,1,train,true,true
fashionpedia::train2020::1179,fashionpedia,train2020,,1179,32508e6997f2fd4ff5132b9439a7482a.jpg,,,0,1,2,train,true,true
fashionpedia::train2020::1181,fashionpedia,train2020,,1181,020444664a7bdd8faee934026db2032c.jpg,,,0,1,3,train,true,true
fashionpedia::train2020::1182,fashionpedia,train2020,,1182,c40b4f0449367504bcef34fa13987dd4.jpg,,,0,1,2,train,true,true
fashionpedia::train2020::1185,fashionpedia,train2020,,1185,d25b6a3eb2edf5fe71b7af9f94ffb7a3.jpg,,,0,1,2,train,true,true
fashionpedia::train2020::1190,fashionpedia,train2020,,1190,30634a08f683d41229ff5484fec62050.jpg,,,0,1,2,train,true,true
fashionpedia::train2020::1194,fashionpedia,train2020,,1194,d8d5a53fec0b817c70839f859afadeca.jpg,,,0,1,1,train,true,true
fashionpedia::train2020::1195,fashionpedia,train2020,,1195,e332bcf8fe973b00755f8db6d4af64a7.jpg,,,0,1,2,train,true,true
fashionpedia::train2020::1197,fashionpedia,train2020,,1197,c40c012cf81df4a3127bca8a459f0f7a.jpg,,,0,1,3,new_val,false,true
fashionpedia::train2020::1207,fashionpedia,train2020,,1207,ec828384117ef8757483d6516a32a6b7.jpg,,,0,1,2,train,true,true
fashionpedia::train2020::1209,fashionpedia,train2020,,1209,8964fee7fcbc078956691f5f5cfe7cb2.jpg,,,0,1,1,train,true,true
fashionpedia::train2020::1210,fashionpedia,train2020,,1210,5232865579ff7c84b5aec7854ea644b0.jpg,,,0,1,2,train,true,true
fashionpedia::train2020::1214,fashionpedia,train2020,,1214,c1a23dc181ddacecab05a6f38ae42f35.jpg,,,0,1,1,train,true,true
fashionpedia::train2020::1216,fashionpedia,train2020,,1216,aa59c306a90520e9ded0aebbcd3bb5da.jpg,,,0,1,1,train,true,true
fashionpedia::train2020::1218,fashionpedia,train2020,,1218,1dcd544c43f07ebf326f903ecba8ee35.jpg,,,0,1,2,train,true,true
fashionpedia::train2020::1220,fashionpedia,train2020,,1220,3360ac3426485b2569ea382ceaf570fa.jpg,,,0,1,3,train,true,true
fashionpedia::train2020::1224,fashionpedia,train2020,,1224,6f8104adfae184b950342f29d1b9e58b.jpg,,,0,1,2,train,true,true
fashionpedia::train2020::1226,fashionpedia,train2020,,1226,4ff0ebcba7b53e61b7e99f12b74a0849.jpg,,,0,1,1,train,true,true
fashionpedia::train2020::1227,fashionpedia,train2020,,1227,808cbe872f3d1dc20f8fb3f340bb7dce.jpg,,,0,1,2,train,true,true
fashionpedia::train2020::1230,fashionpedia,train2020,,1230,872defa89a33afb36bbfa46bf0bc1ff5.jpg,,,0,1,1,train,true,true
