dataset,official_split,image_id,original_filename,source_shard,augmentation_round,selected,contributed_labels,selection_score,valid_crop_count,usage_split,used_for_training
fashionpedia,train2020,2334,fc7cf959f4392bbba947a6fe236bf852.jpg,0,3,true,detail|프릴·러플|silhouette|A라인|pattern|플로럴,4.081,1,train,true
fashionpedia,train2020,2357,8ca0bcafa0f98ac27fd51acc0e63a664.jpg,0,3,true,pattern|스트라이프|neckline|보트넥|silhouette|A라인,4.178,2,train,true
fashionpedia,train2020,2359,33e006425c4ab228e0d4ef1e5fb9c62b.jpg,0,3,true,detail|프릴·러플|detail|플리츠,2.89,2,train,true
fashionpedia,train2020,2363,a2ad777a7dbc9094571f06a937798d40.jpg,0,3,true,detail|프릴·러플|silhouette|A라인|detail|플리츠,4.334,2,train,true
fashionpedia,train2020,2364,44bb3ba18ba819f86380cb0d2d59b37e.jpg,0,3,true,category|점프수트|neckline|V넥,5.761,1,train,true
fashionpedia,train2020,2365,baf420c3f9ce37959bde096e5d82d133.jpg,0,3,true,sleeve_length|7부 소매|upper_fit|오버핏|lower_length|무릎 기장|silhouette|비대칭,14.559,1,train,true
fashionpedia,train2020,2371,cb143ed3db6c0303faab31bb69704497.jpg,0,3,true,neckline|V넥|category|니트,2.582,2,train,true
fashionpedia,train2020,2392,2c7f2f8bb79170545e05db81cbc6a28f.jpg,0,3,true,sleeve_shape|벨 소매,5.333,2,train,true
fashionpedia,train2020,2405,d20522e2c1a220988b7f181a0bfdc62e.jpg,0,3,true,pattern|체크|detail|플리츠,2.789,2,train,true
fashionpedia,train2020,2408,502bedcb60d24340cc7903857881ef14.jpg,0,3,true,lower_fit|슬림핏|sleeve_shape|퍼프 소매|detail|플리츠|lower_fit|플레어핏,13.86,2,train,true
fashionpedia,train2020,2418,1b11eadf6bbce516b18c231e71f86e20.jpg,0,3,true,lower_length|무릎 기장|silhouette|A라인|pattern|플로럴|pattern|도트,9.451,1,train,true
fashionpedia,train2020,2422,f0cc83ef44ff864f5a3a323c3eafa355.jpg,0,3,true,silhouette|A라인|detail|플리츠|silhouette|비대칭,4.258,3,train,true
fashionpedia,train2020,2433,740eefb42a8f4479605ad982659bfe07.jpg,0,3,true,pattern|스트라이프|neckline|보트넥,2.733,1,train,true
fashionpedia,train2020,2436,df986799a432a9b4ff787ba9ffebd3d4.jpg,0,3,true,upper_fit|오버핏|silhouette|비대칭,7.719,1,train,true
fashionpedia,train2020,2454,ff7f199874aadbb5ad7f5d2c7f7b75de.jpg,0,3,true,upper_fit|오버핏,6.4,1,train,true
fashionpedia,train2020,2460,ce0a64f081270c6cf81af6e350955de3.jpg,0,3,true,detail|플리츠|silhouette|비대칭,2.814,2,train,true
fashionpedia,train2020,2472,24a22f27374f9efb538f5fc0b5e125dc.jpg,0,3,true,neckline|라운드넥|lower_fit|와이드핏|category|재킷|detail|플리츠|collar|셔츠 칼라,10.377,3,train,true
fashionpedia,train2020,2473,ea62008ff4d2bf87ace9e82247cd87b3.jpg,0,3,true,pattern|그래픽|silhouette|A라인|neckline|V넥,4.076,1,train,true
fashionpedia,train2020,2495,ff7e5a7bfb8339b6d4e431097396841b.jpg,0,3,true,neckline|라운드넥|upper_fit|오버핏|lower_length|무릎 기장,9.15,1,train,true
fashionpedia,train2020,2499,d84cd52baa0492ef0aaa2b995fab6928.jpg,0,3,true,neckline|오프숄더|sleeve_length|7부 소매,6.056,1,train,true
fashionpedia,train2020,2520,c804dfdc8c10171af6ee21821fba383c.jpg,0,3,true,sleeve_length|7부 소매|lower_length|무릎 기장|collar|피터팬 칼라|silhouette|A라인|pattern|플로럴,24.627,1,train,true
fashionpedia,train2020,2543,cd81364332325294c7649fc130751b42.jpg,0,3,true,pattern|플로럴|collar|스탠드 칼라,6.63,2,train,true
fashionpedia,train2020,2556,f721bb43fa5f76b70e32e73f5328cd8a.jpg,0,3,true,detail|리본|silhouette|A라인|pattern|플로럴,4.171,1,train,true
fashionpedia,train2020,2561,f7755524078560aa802377424866ac68.jpg,0,3,true,lower_length|무릎 기장|silhouette|A라인|pattern|도트,8.209,2,train,true
fashionpedia,train2020,2583,3840a93ebbd2ad4497c7e8efd871ba39.jpg,0,3,true,detail|프릴·러플|pattern|애니멀|pattern|플로럴,7.437,1,train,true
fashionpedia,train2020,2593,ae1753dc7d396c4ff6019521771aac56.jpg,0,3,true,neckline|보트넥|pattern|도트,2.699,1,train,true
fashionpedia,train2020,2600,9498a23ceb3ef83c1254af9d78876203.jpg,0,3,true,category|코트|sleeve_length|7부 소매|detail|스팽글|collar|라펠 칼라,9.704,3,train,true
fashionpedia,train2020,2609,72cba42c2e864f943af2f191d0bbaa0f.jpg,0,3,true,detail|리본|neckline|V넥,2.709,1,train,true
fashionpedia,train2020,2612,3d7691d692913ee3e51fea9790771f6e.jpg,0,3,true,pattern|스트라이프|sleeve_shape|퍼프 소매|silhouette|A라인|category|재킷,10.316,5,train,true
fashionpedia,train2020,2621,14464ecf786ba978018cf354f2d3236e.jpg,0,3,true,category|가디건|neckline|V넥,2.518,3,train,true
fashionpedia,train2020,2628,e1aaf5f716e0aa99acae5209c8096ef4.jpg,0,3,true,pattern|스트라이프|silhouette|비대칭|lower_fit|플레어핏,3.94,2,train,true
fashionpedia,train2020,2631,e3cc70ca3f5eea4fe7a21bb3f8b51300.jpg,0,3,true,pattern|스트라이프|detail|프릴·러플,2.757,3,train,true
fashionpedia,train2020,2650,8d4c134420e43c2ecff30af2f204e39d.jpg,0,3,true,detail|프릴·러플|detail|플리츠|pattern|플로럴,4.131,1,train,true
fashionpedia,train2020,2652,c5f68962e793c7222c7eba2aeff9449f.jpg,0,3,true,upper_fit|오버핏|lower_length|무릎 기장,7.853,1,train,true
fashionpedia,train2020,2705,10b5181d0bc38a4b9bb32d5d93632618.jpg,0,3,true,collar|스탠드 칼라,5.388,3,train,true
fashionpedia,train2020,2712,b4e08bd053051d3d049110b499fd15d1.jpg,0,3,true,pattern|스트라이프|neckline|라운드넥|upper_fit|오버핏|detail|리본,10.544,1,train,true
fashionpedia,train2020,2720,77671426e85d4e8ed927bd3d6f03b96d.jpg,0,3,true,pattern|체크|neckline|V넥,2.519,2,train,true
fashionpedia,train2020,2721,45c323b17ae040d36f6e35568c23d794.jpg,0,3,true,category|코트|detail|플리츠,2.804,2,train,true
fashionpedia,train2020,2729,033160451ff201ad2de332ae311ce413.jpg,0,3,true,upper_fit|오버핏,6.4,2,train,true
fashionpedia,train2020,2741,d4b702c979605c5f32de36c362557b99.jpg,0,3,true,lower_length|무릎 기장|silhouette|A라인|pattern|도트,8.209,3,train,true
fashionpedia,train2020,2748,42406ad1926bddd4ec36f23c785cb3ff.jpg,0,3,true,silhouette|비대칭|neckline|V넥,2.544,2,train,true
fashionpedia,train2020,2759,fae07b3cd2d660459ffaf72314d89553.jpg,0,3,true,detail|프릴·러플|detail|플리츠,2.89,1,train,true
fashionpedia,train2020,2761,dc776d98b6e44ee82cfef759953612c3.jpg,0,3,true,upper_fit|오버핏|lower_length|미디·7부 기장|lower_length|무릎 기장|silhouette|A라인|neckline|V넥,11.796,2,train,true
fashionpedia,train2020,2768,e1e937e294a09eacffb35ac8ae097400.jpg,0,3,true,detail|리본|neckline|V넥,2.709,2,train,true
fashionpedia,train2020,2769,e715b85d0ebff51ae940143435ee8bf0.jpg,0,3,true,detail|리본|silhouette|A라인|neckline|V넥,4.154,1,train,true
fashionpedia,train2020,2785,447d86ac66c76f8c3cf991030e5fee20.jpg,0,3,true,neckline|라운드넥|upper_fit|오버핏|detail|리본,9.182,3,train,true
fashionpedia,train2020,2806,66e701109c04b4fb622e82b826b0d881.jpg,0,3,true,lower_fit|슬림핏|material|가죽|category|재킷,16.998,2,train,true
fashionpedia,train2020,2828,5fea8cea9fdba2e459c6233544c185a7.jpg,0,3,true,category|쇼츠|category|베스트,6.996,3,train,true
fashionpedia,train2020,2830,1c78a713807c4f4ee92dc9fce6c659ac.jpg,0,3,true,pattern|스트라이프|lower_fit|와이드핏|detail|플리츠,7.804,2,train,true
fashionpedia,train2020,2831,40139cf5e74af42f5ff6a4c64512df47.jpg,0,3,true,category|쇼츠|pattern|도트,2.488,2,train,true
fashionpedia,train2020,2848,42e2fcff99d17db03b56bf8d4ba826be.jpg,0,3,true,detail|프릴·러플|detail|플리츠,2.89,1,train,true
fashionpedia,train2020,2851,4e7acf44f93d02159926ae93af0365e5.jpg,0,3,true,sleeve_shape|래글런 소매|silhouette|A라인|detail|플리츠,4.629,2,train,true
fashionpedia,train2020,2862,5dce8d0e809c375b96f6295bc6269ad1.jpg,0,3,true,neckline|라운드넥|upper_fit|오버핏|silhouette|A라인,9.142,2,train,true
fashionpedia,train2020,2878,0b37f12ea16edd5bda4b346b1f6de5c2.jpg,0,3,true,lower_length|미디·7부 기장|detail|리본|silhouette|A라인|detail|플리츠,5.698,1,train,true
fashionpedia,train2020,2880,338a269ffccba0a279b06bf827f5e0b2.jpg,0,3,true,neckline|V넥|silhouette|비대칭,2.544,1,train,true
fashionpedia,train2020,2899,0b5d54949c19a701101e9ea2a53bee5d.jpg,0,3,true,category|쇼츠|category|셔츠|lower_length|무릎 기장|upper_fit|여유핏|category|베스트|collar|셔츠 칼라,12.641,3,train,true
fashionpedia,train2020,2916,b465431c0992b7c3d6041c664c747e8c.jpg,0,3,true,upper_fit|오버핏,6.4,1,train,true
fashionpedia,train2020,2938,d322d54685821c22b8d7e057c08a0171.jpg,0,3,true,neckline|보트넥|detail|플리츠,2.866,1,train,true
fashionpedia,train2020,3007,f4fd17a75f0fdb527a874f87f9cc5a1a.jpg,0,3,true,category|점프수트,4.536,1,train,true
fashionpedia,train2020,3026,18b1c3a56a8641c9de2feaa67ebdc612.jpg,0,3,true,category|쇼츠|pattern|체크|detail|플리츠,3.95,2,train,true
fashionpedia,train2020,3042,749224dd29a738020f8b90d0b1e0ad67.jpg,0,3,true,category|코트|lower_fit|와이드핏|collar|라펠 칼라,7.497,3,train,true
fashionpedia,train2020,3049,51145dd8cec1ac516be6c97539660f1a.jpg,0,3,true,sleeve_length|7부 소매|detail|후드,6.698,2,train,true
fashionpedia,train2020,3056,ec4b77f23e22b76be9c20cb791d2d824.jpg,0,3,true,category|베스트,5.835,2,train,true
fashionpedia,train2020,3062,1ef78aca4d729e9c7fa5c9a4f1c07cc1.jpg,0,3,true,sleeve_length|7부 소매|upper_fit|오버핏|collar|셔츠 칼라,9.163,1,train,true
fashionpedia,train2020,3077,2fb63e49d77b4dae1f741f8422673e7e.jpg,0,3,true,upper_fit|오버핏,6.4,1,train,true
fashionpedia,train2020,3078,f91288c7409ee87d22527b78a16c7a76.jpg,0,3,true,collar|스탠드 칼라,5.388,3,train,true
fashionpedia,train2020,3079,77819eaacd2fcd99551040e244827133.jpg,0,3,true,sleeve_shape|벌룬 소매|sleeve_length|7부 소매|neckline|보트넥,8.415,2,train,true
fashionpedia,train2020,3084,aae1d3bcf3ee8834a3776b69a23627c5.jpg,0,3,true,category|쇼츠|neckline|보트넥,2.532,2,train,true
fashionpedia,train2020,3089,162a3aeaa9f6b439a83d306952a0af8c.jpg,0,3,true,sleeve_shape|퍼프 소매,6.207,1,train,true
fashionpedia,train2020,3098,68be484702c6d4c2e2a803d8c1b667a9.jpg,0,3,true,category|코트|neckline|라운드넥|lower_fit|와이드핏|collar|라펠 칼라,8.794,3,train,true
fashionpedia,train2020,3146,67ae47bc74c0d933d7eaef0701356c2d.jpg,0,3,true,category|쇼츠|neckline|라운드넥|sleeve_length|7부 소매|upper_fit|오버핏|upper_fit|여유핏|category|재킷,13.177,3,train,true
fashionpedia,train2020,3149,cdaacc7df426b58d05afb445f32cbcc7.jpg,0,3,true,pattern|스트라이프|silhouette|A라인|detail|플리츠,4.301,1,train,true
fashionpedia,train2020,3156,f992871aebde9035f3d49ccdbc919d54.jpg,0,3,true,lower_fit|슬림핏|lower_fit|와이드핏|pattern|도트|category|재킷|collar|라펠 칼라,13.926,3,train,true
fashionpedia,train2020,3158,ab149b76289e29baa763b914e40fd671.jpg,0,3,true,detail|리본|lower_fit|플레어핏,2.743,2,train,true
fashionpedia,train2020,3177,7d55cd0c3a294692cd166b1724849275.jpg,0,3,true,category|코트|lower_length|무릎 기장|collar|스탠드 칼라,8.149,1,train,true
fashionpedia,train2020,3200,cbe98048ebe93f383cfa34c06e696b63.jpg,0,3,true,upper_fit|오버핏,6.4,1,train,true
fashionpedia,train2020,3205,47fa7a034b4e3f5cb1943765d50abc6b.jpg,0,3,true,detail|리본|detail|플리츠,2.979,3,train,true
fashionpedia,train2020,3231,d434749a6ef694970906f876f18ed855.jpg,0,3,true,lower_fit|슬림핏|material|퍼·플리스|silhouette|H라인|lower_fit|스트레이트핏|lower_length|무릎 기장|upper_fit|여유핏|category|재킷|pattern|플로럴,13.787,3,train,true
fashionpedia,train2020,3254,66fcec1ed69c6d23edee2c33e0a8846b.jpg,0,3,true,pattern|스트라이프|silhouette|A라인|pattern|플로럴,4.048,2,train,true
fashionpedia,train2020,3290,3084a1a84d74746ccc7446eb3ffb8c8a.jpg,0,3,true,pattern|체크|detail|플리츠,2.789,2,train,true
fashionpedia,train2020,3296,8005a44978a52ed20c158aa50541e7f4.jpg,0,3,true,detail|리본|silhouette|A라인|pattern|플로럴,4.171,2,train,true
fashionpedia,train2020,3299,e9c2e0e927824ec9bf511d28f973207c.jpg,0,3,true,pattern|체크|category|니트,2.651,3,train,true
fashionpedia,train2020,3308,6adcd7c1cc928547a56519498c6cd400.jpg,0,3,true,category|셔츠|lower_length|미디·7부 기장|lower_fit|와이드핏|collar|셔츠 칼라|pattern|플로럴,10.072,2,train,true
fashionpedia,train2020,3346,1db283190b3a732517e22c343923438a.jpg,0,3,true,detail|프릴·러플|detail|플리츠,2.89,2,train,true
fashionpedia,train2020,3368,85e3a85d2f68cc0016a4557dfd90be2a.jpg,0,3,true,pattern|스트라이프|silhouette|A라인|silhouette|비대칭,4.125,1,train,true
fashionpedia,train2020,3375,dc1443d349885e565492c17bdd08035e.jpg,0,3,true,neckline|V넥|collar|스탠드 칼라,6.612,2,train,true
fashionpedia,train2020,3379,59afbcba62cff0e5f8323e4555e38eea.jpg,0,3,true,detail|플리츠|silhouette|비대칭,2.814,2,train,true
fashionpedia,train2020,3384,40e6552cb32e171b77c80840dbd299c3.jpg,0,3,true,neckline|라운드넥|upper_fit|오버핏|lower_length|무릎 기장|category|재킷,10.454,2,train,true
fashionpedia,train2020,3435,580641970012ef3a73c84551736b10dd.jpg,0,3,true,upper_fit|오버핏,6.4,1,train,true
fashionpedia,train2020,3516,b8f8221eec14dc0dee8832720072608a.jpg,0,3,true,lower_fit|슬림핏|sleeve_length|7부 소매|upper_fit|오버핏|lower_length|무릎 기장|silhouette|비대칭,15.682,2,train,true
fashionpedia,train2020,3534,0499253b7a9c5c0eff5abf80166b5063.jpg,0,3,true,category|점프수트|detail|프릴·러플|lower_fit|와이드핏,10.878,1,train,true
fashionpedia,train2020,3539,ce23131449011d8877d1066ef81193b8.jpg,0,3,true,neckline|홀터넥|pattern|플로럴|lower_fit|플레어핏,7.154,2,train,true
fashionpedia,train2020,3542,ea75bb03f6bc76289d862480beb9896f.jpg,0,3,true,lower_fit|슬림핏|pattern|카모|detail|프릴·러플|detail|플리츠,18.679,2,train,true
fashionpedia,train2020,3545,909d780ba5795af65e2adb1f30164dcb.jpg,0,3,true,neckline|스퀘어넥,5.972,1,train,true
fashionpedia,train2020,3549,cb529a43668a5c334fb10bead8864858.jpg,0,3,true,upper_fit|오버핏|collar|라펠 칼라,7.64,3,train,true
fashionpedia,train2020,3568,0c6b40bcf0ab9d2da137e31e5e38dc1e.jpg,0,3,true,category|쇼츠|detail|프릴·러플,2.555,2,train,true
fashionpedia,train2020,3575,1cb025d3f018cc37f1c24efff58f4189.jpg,0,3,true,detail|리본|sleeve_shape|캡 소매,2.755,1,train,true
fashionpedia,train2020,3598,9b53e91bbcecc686b6fa92f8ae1d507f.jpg,0,3,true,neckline|라운드넥|detail|리본|lower_fit|스트레이트핏|lower_length|무릎 기장|sleeve_shape|퍼프 소매,11.932,1,train,true
fashionpedia,train2020,3600,015cc201854287ea42b2a07e82450fd1.jpg,0,3,true,category|코트|material|퍼·플리스|collar|라펠 칼라|lower_length|무릎 기장,8.34,1,train,true
fashionpedia,train2020,3604,8b840d94157a6c669c02e9b6f21059d7.jpg,0,3,true,detail|프릴·러플|detail|플리츠|pattern|플로럴,4.131,1,train,true
fashionpedia,train2020,3607,471a6ad8e516809db28574ff0f63da89.jpg,0,3,true,neckline|홀터넥|lower_length|미디·7부 기장|silhouette|A라인,7.372,1,train,true
fashionpedia,train2020,3616,17c4227a95a505fa5b20253271de7b1f.jpg,0,3,true,detail|스팽글,5.725,1,train,true
fashionpedia,train2020,3629,4c7db7174c756fdd25b94abb7a24ea11.jpg,0,3,true,detail|리본|detail|프릴·러플,2.879,1,train,true
fashionpedia,train2020,3646,4f3064b8bf19337c8f5638c85ea3e123.jpg,0,3,true,collar|셔츠 칼라|collar|스탠드 칼라,6.721,2,train,true
fashionpedia,train2020,3655,b8aba6db17f3a56b6d8e39d1f2897845.jpg,0,3,true,upper_fit|오버핏|pattern|플로럴,7.642,1,train,true
fashionpedia,train2020,3659,aabe263e172da40ac2caf1ef8e62e851.jpg,0,3,true,category|코트|detail|후드|silhouette|A라인,8.022,3,train,true
fashionpedia,train2020,3668,386fea2d3a0f8fc5e820ecf688468a62.jpg,0,3,true,collar|스탠드 칼라|upper_fit|여유핏|pattern|플로럴|lower_fit|플레어핏,13.249,1,train,true
fashionpedia,train2020,3674,819a52b6bf8a4598434c72673c180741.jpg,0,3,true,pattern|애니멀,4.8,3,train,true
fashionpedia,train2020,3675,ee42385f493e49ea992b95eb6ec2d61f.jpg,0,3,true,upper_fit|오버핏,6.4,2,train,true
fashionpedia,train2020,3699,4bd12c275a321890efa64f762a4923b8.jpg,0,3,true,silhouette|A라인|silhouette|비대칭|sleeve_shape|캡 소매,4.034,1,train,true
fashionpedia,train2020,3715,81e8581165906c8a44743873495011b7.jpg,0,3,true,detail|플리츠|silhouette|X라인|lower_fit|플레어핏,4.12,1,train,true
fashionpedia,train2020,3722,1eb606f51e63997222fd297336e2e4b8.jpg,0,3,true,detail|프릴·러플|sleeve_shape|캡 소매|lower_fit|플레어핏,3.924,2,train,true
fashionpedia,train2020,3727,da3b0ed07fcaafb705fc3135abd3d877.jpg,0,3,true,category|셔츠|collar|셔츠 칼라|lower_fit|플레어핏|detail|리본|detail|플리츠|category|재킷,11.925,3,train,true
fashionpedia,train2020,3743,1dedf8646a9d1b59c21cc0da5360c7f0.jpg,0,3,true,upper_fit|오버핏|collar|라펠 칼라,7.64,1,train,true
fashionpedia,train2020,3766,86ef65d2647f14182c2bee60db7db900.jpg,0,3,true,pattern|체크|lower_fit|와이드핏,6.242,2,train,true
fashionpedia,train2020,3777,cb6ff2589333f3ec00cc37acc039e078.jpg,0,3,true,silhouette|A라인|detail|플리츠|detail|프릴·러플,4.334,1,train,true
fashionpedia,train2020,3784,4dea4e62bf2999531d5715bc0a904395.jpg,0,3,true,sleeve_length|7부 소매|lower_fit|와이드핏|silhouette|A라인|sleeve_shape|벨 소매|pattern|플로럴,14.397,2,train,true
fashionpedia,train2020,3804,3c92c8e4722698cfc624c77fcde8286a.jpg,0,3,true,detail|프릴·러플|detail|플리츠,2.89,1,train,true
fashionpedia,train2020,3811,00ee2c15f43597de35c4542c310c74da.jpg,0,3,true,lower_fit|와이드핏,4.948,2,train,true
fashionpedia,train2020,3815,1186b3da6853bf582a8d91c8eee9c1c0.jpg,0,3,true,detail|프릴·러플|lower_fit|플레어핏,2.653,2,train,true
fashionpedia,train2020,3821,aee9d230b2b0b7d27cba2ee39fc96281.jpg,0,3,true,category|쇼츠|detail|플리츠|collar|스탠드 칼라,8.043,2,train,true
fashionpedia,train2020,3849,f133ce24a265879aa286e1c1002ce780.jpg,0,3,true,detail|프릴·러플|silhouette|A라인|detail|플리츠,4.334,2,train,true
fashionpedia,train2020,3895,184a77844543483af3ad968221fc6c76.jpg,0,3,true,category|쇼츠|upper_fit|오버핏,7.561,2,train,true
fashionpedia,train2020,3919,be0a4c79c7dc025364911afa2021d932.jpg,0,3,true,category|쇼츠|detail|리본|neckline|V넥,3.87,2,train,true
fashionpedia,train2020,3926,ae7274bc289ec3eb6b9c4ce711f920b6.jpg,0,3,true,lower_length|미디·7부 기장|detail|프릴·러플|detail|리본|lower_length|무릎 기장|silhouette|A라인|collar|셔츠 칼라,8.383,1,train,true
fashionpedia,train2020,3930,21c340b3f5fcb6d8c676bc86f1f478c8.jpg,0,3,true,category|코트|upper_fit|오버핏,7.709,2,train,true
fashionpedia,train2020,3931,4f3b81ce6d1df58c97951ab031b737da.jpg,0,3,true,pattern|체크|detail|프릴·러플|detail|플리츠,4.184,2,train,true
fashionpedia,train2020,3945,bbb79f69b1abaf90b6de20a90a7f6d0f.jpg,0,3,true,lower_fit|슬림핏|category|셔츠|pattern|스트라이프|lower_length|미디·7부 기장|silhouette|비대칭|sleeve_shape|캡 소매,15.394,2,train,true
fashionpedia,train2020,3957,12669e555938ea9917affbd1d7283e32.jpg,0,3,true,category|코트|collar|라펠 칼라|pattern|도트|silhouette|A라인,9.305,2,train,true
fashionpedia,train2020,3958,a4e413cb03bb3841fedfa412fba0b74a.jpg,0,3,true,silhouette|X라인|detail|리본|pattern|플로럴|lower_fit|플레어핏,5.351,1,train,true
fashionpedia,train2020,3959,ac0af61edee9f6bc992c023ad0de9221.jpg,0,3,true,category|쇼츠|detail|프릴·러플,2.555,3,train,true
fashionpedia,train2020,3978,7fdc46a02acc7f9bf969ee245a8e30a3.jpg,0,3,true,category|코트|neckline|라운드넥|upper_fit|오버핏|collar|라펠 칼라,10.247,2,train,true
fashionpedia,train2020,3998,3b3213c7a984d5b60ddc6fe4251f1579.jpg,0,3,true,category|쇼츠|neckline|보트넥,2.532,2,train,true
fashionpedia,train2020,4013,677580c372b6e7ae20c0cae58dc3cc39.jpg,0,3,true,lower_fit|슬림핏|silhouette|H라인|collar|라펠 칼라|lower_fit|스트레이트핏|lower_length|무릎 기장|category|재킷|pattern|도트,13.173,2,train,true
fashionpedia,train2020,4045,6d3c404d0361df444b03fd92ffc94840.jpg,0,3,true,detail|프릴·러플|silhouette|A라인|detail|플리츠,4.334,1,train,true
