product_id,name,category,color,style,purposes,body_shapes,price,season,stock,url,item_type,fit,length,pattern,material,neckline,formality,activity_tags,warmth,breathability,water_resistant,visual_weight,detail_level,waistline,pattern_scale,pattern_contrast,brand,gender,image_url,image_path,detail_color,detail_season,detail_fit,detail_thickness,detail_sheer,detail_category,color_options,detail_colors
MS7130872,하트 프레임 로고 포켓 반팔티셔츠 (블랙),top,블랙,캐주얼,데일리|여행,상체 강조형|균형형,24500,여름,true,https://www.musinsa.com/products/7130872,티셔츠,,기본 기장,그래픽,울,라운드넥,2,일상,5,2,false,5,4,,큰,4,로아드로아,여성,https://image.msscdn.net/images/goods_img/20260821/7130872/7130872_17872929111318_500.jpg,datasets/garments/raw/MS7130872.jpg,,,,,,Clothing > 티셔츠 > 반소매 티셔츠,블랙,
MS7130865,하트 프레임 로고 포켓 반팔티셔츠 (화이트),top,화이트,캐주얼,데일리|여행,상체 강조형|균형형,24500,여름,true,https://www.musinsa.com/products/7130865,티셔츠,,기본 기장,그래픽,코튼,라운드넥,2,일상,3,4,false,5,2,,큰,4,로아드로아,여성,https://image.msscdn.net/images/goods_img/20260821/7130865/7130865_17872929029242_500.jpg,datasets/garments/raw/MS7130865.jpg,,,,,,Clothing > 티셔츠 > 반소매 티셔츠,화이트,
MS7130891,하트 프레임 로고 포켓 반팔티셔츠 (네이비),top,네이비,캐주얼,데일리|여행,상체 강조형|균형형,24500,여름,true,https://www.musinsa.com/products/7130891,티셔츠,레귤러핏,기본 기장,그래픽,울,라운드넥,2,일상,5,2,false,5,2,,큰,4,로아드로아,여성,https://image.msscdn.net/images/goods_img/20260821/7130891/7130891_17872929397467_500.jpg,datasets/garments/raw/MS7130891.jpg,,,,,,Clothing > 티셔츠 > 반소매 티셔츠,네이비,
MS7130876,하트 프레임 로고 포켓 반팔티셔츠 (핑크),top,핑크,캐주얼,데일리|여행,상체 강조형|균형형,24500,여름,true,https://www.musinsa.com/products/7130876,티셔츠,,기본 기장,무지,메시,라운드넥,2,일상|운동,1,5,false,2,2,,,0,로아드로아,여성,https://image.msscdn.net/images/goods_img/20260821/7130876/7130876_17872929196708_500.jpg,datasets/garments/raw/MS7130876.jpg,,,,,,Clothing > 티셔츠 > 반소매 티셔츠,핑크,
MS7130479,기지개 반팔 티셔츠 화이트,top,화이트,캐주얼,데일리|여행,상체 강조형|균형형,48000,봄,true,https://www.musinsa.com/products/7130479,티셔츠,여유핏,기본 기장,그래픽,,라운드넥,2,일상,3,2,false,5,4,,큰,4,라디네오,남성,https://image.msscdn.net/images/goods_img/20260821/7130479/7130479_17872913262445_500.jpg,datasets/garments/raw/MS7130479.jpg,,봄,여유핏,보통,없음,Clothing > 티셔츠 > 반소매 티셔츠,화이트,
MS7130453,기지개 반팔 티셔츠 블랙,top,블랙,캐주얼,데일리|여행,상체 강조형|균형형,48000,봄,true,https://www.musinsa.com/products/7130453,티셔츠,여유핏,기본 기장,그래픽,울,라운드넥,2,일상,3,2,false,5,1,,큰,4,라디네오,남성,https://image.msscdn.net/images/goods_img/20260821/7130453/7130453_17872911735280_500.jpg,datasets/garments/raw/MS7130453.jpg,,봄,여유핏,보통,없음,Clothing > 티셔츠 > 반소매 티셔츠,블랙,
MS7119788,자가드  다이아고날 헤비웨이트 스트릿 티,top,화이트,캐주얼,데일리|여행,상체 강조형|균형형,89600,봄,true,https://www.musinsa.com/products/7119788,티셔츠,여유핏,기본 기장,그래픽,퍼·플리스,라운드넥,2,일상|운동,4,2,false,5,4,,큰,4,돈푸쉬,남성,https://image.msscdn.net/images/goods_img/20260820/7119788/7119788_17872169651209_500.jpg,datasets/garments/raw/MS7119788.jpg,화이트,봄,여유핏,약간|두꺼움,없음,Clothing > 티셔츠 > 반소매 티셔츠,화이트,화이트
MS6797005,Days Comfort Fit Shirt_White,top,화이트,미니멀,데일리|면접|출근|데이트,균형형,80100,사계절,true,https://www.musinsa.com/products/6797005,셔츠,오버핏,크롭 기장,무지,데님,V넥,4,업무,4,3,false,2,2,,,0,108파운드,여성,https://image.msscdn.net/images/goods_img/20260707/6797005/6797005_17852305721496_500.jpg,datasets/garments/raw/MS6797005.jpg,,,,,,Clothing > 셔츠/남방 > 캐주얼 셔츠,화이트,
MS6777736,[SSG랜더스 컬래버] 피그먼트 다이드 베이스볼 셔츠 [차콜 그레이],top,,미니멀,데일리|면접|출근|데이트,상체 강조형|균형형,89900,봄,true,https://www.musinsa.com/products/6777736,셔츠,여유핏,기본 기장,그래픽,데님,라운드넥,4,업무,3,2,false,5,2,,큰,4,무신사 스탠다드,남성,https://image.msscdn.net/images/goods_img/20260703/6777736/6777736_17863473786191_500.jpg,datasets/garments/raw/MS6777736.jpg,,봄,여유핏,보통,없음,Clothing > 셔츠/남방 > 캐주얼 셔츠,,
MS6957693,시어서커 하드 트위스트 체크 셔츠 블랙,top,블랙,미니멀,데일리|면접|출근|데이트,상체 강조형|균형형,79200,사계절,true,https://www.musinsa.com/products/6957693,셔츠,오버핏,기본 기장,체크,울,셔츠 칼라,4,업무,5,2,false,4,2,,중간,3,일꼬르소,남성,https://image.msscdn.net/images/goods_img/20260730/6957693/6957693_17853880605313_500.jpg,datasets/garments/raw/MS6957693.jpg,,,,,,Clothing > 셔츠/남방 > 캐주얼 셔츠,블랙,
MS6896595,체크 라운드칼라 블라우스  와인,top,버건디,미니멀,데일리|면접|출근|데이트,상체 강조형|균형형,42420,사계절,true,https://www.musinsa.com/products/6896595,셔츠,슬림핏,크롭 기장,체크,,셔츠 칼라,4,업무,3,3,false,4,2,,중간,3,에잇세컨즈,여성,https://image.msscdn.net/images/goods_img/20260722/6896595/6896595_17853689674854_500.jpg,datasets/garments/raw/MS6896595.jpg,,,,,,Clothing > 셔츠/남방 > 캐주얼 셔츠,버건디,
MS6951157,[10주년기획] © 모두의 데일리 런드리 셔츠_7 COLOR,top,,미니멀,데일리|면접|출근|데이트,균형형,26900,봄,true,https://www.musinsa.com/products/6951157,셔츠,레귤러핏,기본 기장,무지,코튼,라운드넥,4,업무,3,3,false,2,2,,,0,디미트리블랙,공용,https://image.msscdn.net/images/goods_img/20260729/6951157/6951157_17860782582034_500.jpg,datasets/garments/raw/MS6951157.jpg,,봄,레귤러핏,보통,보통,Clothing > 셔츠/남방 > 캐주얼 셔츠,,
MS6961628,Jacquard Corset Line Pocket Shirt (Black),top,블랙,미니멀,데일리|면접|출근|데이트,균형형,90900,가을,true,https://www.musinsa.com/products/6961628,셔츠,슬림핏,기본 기장,무지,실크·새틴,셔츠 칼라,4,업무,3,3,false,2,2,,,0,에트오소메,여성,https://image.msscdn.net/images/goods_img/20260730/6961628/6961628_17860727994572_500.jpg,datasets/garments/raw/MS6961628.jpg,BLACK,가을,슬림핏,보통,보통,Clothing > 셔츠/남방 > 캐주얼 셔츠,블랙,BLACK
MS5661658,우먼즈 체크 텍스처드 베이비 돌 블라우스 [블랙],top,블랙,로맨틱,데일리|면접|결혼식|출근|데이트,균형형,45900,여름,true,https://www.musinsa.com/products/5661658,블라우스,슬림핏,크롭 기장,무지,니트,,4,업무,1,5,false,2,2,,,0,무신사 스탠다드 우먼,여성,https://image.msscdn.net/images/goods_img/20251029/5661658/5661658_17768254558919_500.jpg,datasets/garments/raw/MS5661658.jpg,,여름,슬림핏,얇음,있음,Clothing > 블라우스,블랙,
MS5128595,레이어드 컷아웃 체크 하프 셔츠 [purple],top,퍼플,미니멀,데일리|면접|출근|데이트,상체 강조형|균형형,75600,여름,true,https://www.musinsa.com/products/5128595,셔츠,레귤러핏,크롭 기장,체크,,셔츠 칼라,4,업무,3,3,false,4,2,,중간,3,시스에이,여성,https://image.msscdn.net/images/goods_img/20250519/5128595/5128595_17852145515081_500.jpg,datasets/garments/raw/MS5128595.jpg,,,,,,Clothing > 셔츠/남방 > 캐주얼 셔츠,퍼플,
MS5097587,Crepe Beach Cover-Up S178 Shadow Black,top,블랙,미니멀,데일리|면접|출근|데이트,균형형,69300,봄,true,https://www.musinsa.com/products/5097587,셔츠,오버핏,기본 기장,무지,울,라운드넥,4,업무,5,4,false,2,2,,,0,다이아몬드 레이라,공용,https://image.msscdn.net/images/goods_img/20250509/5097587/5097587_17467580427820_500.jpg,datasets/garments/raw/MS5097587.jpg,,봄,오버핏,약간 얇음,약간 있음,Clothing > 셔츠/남방 > 캐주얼 셔츠,블랙,
MS6697352,더블버튼 퍼프소매 블라우스_화이트,top,화이트,로맨틱,데일리|면접|결혼식|출근|데이트,균형형,66600,봄,true,https://www.musinsa.com/products/6697352,블라우스,여유핏,기본 기장,무지,코튼,라운드넥,4,업무,3,2,false,2,2,,,0,하이스쿨디스코,여성,https://image.msscdn.net/images/goods_img/20260618/6697352/6697352_17846118885811_500.jpg,datasets/garments/raw/MS6697352.jpg,,봄,여유핏,보통,없음,Clothing > 블라우스,화이트,
MS6652172,언발란스 스트라이프 셔츠_MIWYAG727G,top,핑크,미니멀,데일리|면접|출근|데이트,상체 강조형|균형형,35930,사계절,true,https://www.musinsa.com/products/6652172,셔츠,,크롭 기장,스트라이프,,V넥,4,업무,3,3,false,3,2,,중간,3,미쏘,여성,https://image.msscdn.net/images/goods_img/20260611/6652172/6652172_17822757933935_500.jpg,datasets/garments/raw/MS6652172.jpg,(25)Pink,,,,,Clothing > 셔츠/남방 > 캐주얼 셔츠,핑크,(25)Pink
MS5002044,POLKA DOT PUFF SLEEVE BLOUSE WHITE,top,화이트,로맨틱,데일리|면접|결혼식|출근|데이트,상체 강조형|균형형,49900,사계절,true,https://www.musinsa.com/products/5002044,블라우스,레귤러핏,크롭 기장,도트,,스퀘어넥,4,업무,3,3,false,3,2,,작은,3,튜드먼트,여성,https://image.msscdn.net/images/goods_img/20250408/5002044/5002044_17761499678775_500.jpg,datasets/garments/raw/MS5002044.jpg,,,,,,Clothing > 블라우스,화이트,
MS7033441,윈도우페인 체크 셔츠 (블랙),top,블랙,미니멀,데일리|면접|출근|데이트,상체 강조형|균형형,162000,사계절,true,https://www.musinsa.com/products/7033441,셔츠,오버핏,기본 기장,체크,울,셔츠 칼라,4,업무,5,2,false,4,2,,중간,3,쿠어,남성,https://image.msscdn.net/images/goods_img/20260810/7033441/7033441_17863298339199_500.jpg,datasets/garments/raw/MS7033441.jpg,,,,,,Clothing > 셔츠/남방 > 캐주얼 셔츠,블랙,
MS6401724,웨스턴 리니어 솔리드 크롭 하프 셔츠 [화이트],top,화이트,미니멀,데일리|면접|출근|데이트,균형형,52650,여름,true,https://www.musinsa.com/products/6401724,셔츠,레귤러핏,기본 기장,무지,코튼,라운드넥,4,업무,3,4,false,2,2,,,0,알리스,남성,https://image.msscdn.net/images/goods_img/20260429/6401724/6401724_17774632565994_500.jpg,datasets/garments/raw/MS6401724.jpg,,,,,,Clothing > 셔츠/남방 > 캐주얼 셔츠,화이트,
MS6591029,[W]핀턱 타이 화이트 반팔 블라우스,top,화이트,로맨틱,데일리|면접|결혼식|출근|데이트,균형형,55900,여름,true,https://www.musinsa.com/products/6591029,블라우스,여유핏,크롭 기장,무지,,V넥,4,업무,3,3,false,2,2,,,0,마인드브릿지 우먼,여성,https://image.msscdn.net/images/goods_img/20260602/6591029/6591029_17809790355168_500.jpg,datasets/garments/raw/MS6591029.jpg,WH,,,,,Clothing > 블라우스,화이트,WH
MS6103340,[COUTURE]나일론 오버핏 포켓 반팔 셔츠 - 2color,top,,미니멀,데일리|면접|출근|데이트,균형형,71900,여름,true,https://www.musinsa.com/products/6103340,셔츠,여유핏,기본 기장,무지,가죽,셔츠 칼라,4,업무,4,1,true,2,2,,,0,마인드브릿지,남성,https://image.msscdn.net/images/goods_img/20260309/6103340/6103340_17811400982229_500.jpg,datasets/garments/raw/MS6103340.jpg,,,,,,Clothing > 셔츠/남방 > 캐주얼 셔츠,,
MS5661656,우먼즈 체크 텍스처드 베이비 돌 블라우스 [화이트],top,화이트,로맨틱,데일리|면접|결혼식|출근|데이트,상체 강조형|균형형,34430,여름,true,https://www.musinsa.com/products/5661656,블라우스,슬림핏,크롭 기장,체크,니트,,4,업무,1,5,false,4,1,,중간,3,무신사 스탠다드 우먼,여성,https://image.msscdn.net/images/goods_img/20251029/5661656/5661656_17768254816821_500.jpg,datasets/garments/raw/MS5661656.jpg,,여름,슬림핏,얇음,있음,Clothing > 블라우스,화이트,
MS6317272,카라버튼랩블라우스_P6BBL003C,top,블루,로맨틱,데일리|면접|결혼식|출근|데이트,상체 강조형|균형형,24500,봄,true,https://www.musinsa.com/products/6317272,블라우스,슬림핏,크롭 기장,무지,,V넥,4,업무,3,4,false,3,4,,,0,페이지플린,여성,https://image.msscdn.net/images/goods_img/20260415/6317272/6317272_17762430862140_500.jpg,datasets/garments/raw/MS6317272.jpg,스카이블루,봄,슬림핏,보통,약간 있음,Clothing > 블라우스,블루,스카이블루
MS5095362,[변우석착용] 시어서커 체크 셔츠 045514 [8color],top,,미니멀,데일리|면접|출근|데이트,상체 강조형|균형형,32200,사계절,true,https://www.musinsa.com/products/5095362,셔츠,오버핏,기본 기장,체크,울,V넥,4,업무,5,2,false,4,2,,중간,3,지오다노,남성,https://image.msscdn.net/images/goods_img/20250508/5095362/5095362_17852094135134_500.jpg,datasets/garments/raw/MS5095362.jpg,,,,,,Clothing > 셔츠/남방 > 캐주얼 셔츠,,
MS4118673,시어서커 썸머 체크 셔츠 [LE05 그레이],top,그레이,미니멀,데일리|면접|출근|데이트,상체 강조형|균형형,39900,사계절,true,https://www.musinsa.com/products/4118673,셔츠,레귤러핏,크롭 기장,체크,가죽,라운드넥,4,업무,4,1,true,4,2,,중간,3,르아르,남성,https://image.msscdn.net/images/goods_img/20240509/4118673/4118673_17532547354382_500.png,datasets/garments/raw/MS4118673.jpg,,,,,,Clothing > 셔츠/남방 > 캐주얼 셔츠,그레이,
MS3181007,Stitch Stripe Shirt S114  Elephant Ivory,top,화이트,미니멀,데일리|면접|출근|데이트,균형형,76500,봄,true,https://www.musinsa.com/products/3181007,셔츠,여유핏,기본 기장,무지,,라운드넥,4,업무,4,4,false,2,2,,,0,다이아몬드 레이라,공용,https://image.msscdn.net/images/goods_img/20230327/3181007/3181007_17198124880409_500.jpg,datasets/garments/raw/MS3181007.jpg,,봄,여유핏,약간 얇음,약간 있음,Clothing > 셔츠/남방 > 캐주얼 셔츠,화이트,
MS5007198,에델 퍼프 슬리브 반팔 블라우스 [BLACK],top,블랙,로맨틱,데일리|면접|결혼식|출근|데이트,상체 강조형|균형형,57600,여름,true,https://www.musinsa.com/products/5007198,블라우스,,크롭 기장,무지,실크·새틴,라운드넥,4,업무,2,4,false,3,4,,,0,드로우핏 우먼,여성,https://image.msscdn.net/images/goods_img/20250409/5007198/5007198_17846172645205_500.jpg,datasets/garments/raw/MS5007198.jpg,,,,,,Clothing > 블라우스,블랙,
MS6821080,로에브 린넨라이크 반팔 셔츠,top,화이트,미니멀,데일리|면접|출근|데이트,균형형,19900,여름,true,https://www.musinsa.com/products/6821080,셔츠,레귤러핏,크롭 기장,무지,,셔츠 칼라,4,업무,3,4,false,2,2,,,0,트위,여성,https://image.msscdn.net/images/goods_img/20260710/6821080/6821080_17836589614006_500.jpg,datasets/garments/raw/MS6821080.jpg,Ivory,여름,레귤러핏,보통,약간 있음,Clothing > 셔츠/남방 > 캐주얼 셔츠,화이트,Ivory
MS7033453,플래드 시어서커 체크 셔츠 (그린),top,그린,미니멀,데일리|면접|출근|데이트,상체 강조형|균형형,162000,사계절,true,https://www.musinsa.com/products/7033453,셔츠,오버핏,기본 기장,체크,,라운드넥,4,업무,4,3,false,4,2,,중간,3,쿠어,남성,https://image.msscdn.net/images/goods_img/20260810/7033453/7033453_17863298668852_500.jpg,datasets/garments/raw/MS7033453.jpg,,,,,,Clothing > 셔츠/남방 > 캐주얼 셔츠,그린,
MS6562364,[인더스트 X 요비] 피그먼트  워시드 피케 반팔 셔츠_3COLOR,top,그레이,미니멀,데일리|면접|출근|데이트,균형형,32900,봄,true,https://www.musinsa.com/products/6562364,셔츠,레귤러핏,기본 기장,무지,데님,폴로 칼라,4,업무,3,3,false,2,2,,,0,인더스트,남성,https://image.msscdn.net/images/goods_img/20260528/6562364/6562364_17806224634217_500.jpg,datasets/garments/raw/MS6562364.jpg,문그레이,봄,레귤러핏,보통,보통,Clothing > 셔츠/남방 > 캐주얼 셔츠,그레이,문그레이
MS6463419,린넨 라이크 체크 반팔 셔츠 ( 네이비 ),top,네이비,미니멀,데일리|면접|출근|데이트,상체 강조형|균형형,32900,봄,true,https://www.musinsa.com/products/6463419,셔츠,여유핏,기본 기장,체크,가죽,셔츠 칼라,4,업무,4,4,true,4,2,,중간,3,브렌슨,공용,https://image.msscdn.net/images/goods_img/20260512/6463419/6463419_17811421240701_500.jpg,datasets/garments/raw/MS6463419.jpg,네이비,봄,여유핏,약간 얇음,약간 있음,Clothing > 셔츠/남방 > 캐주얼 셔츠,네이비,네이비
MS5052512,[알로하 PICK] pintuck frill blouse-black,top,블랙,로맨틱,데일리|면접|결혼식|출근|데이트,상체 강조형|균형형,85500,사계절,true,https://www.musinsa.com/products/5052512,블라우스,레귤러핏,크롭 기장,무지,니트,V넥,4,업무,4,2,false,3,4,,,0,링서울,여성,https://image.msscdn.net/images/goods_img/20250422/5052512/5052512_17502280252659_500.jpg,datasets/garments/raw/MS5052512.jpg,,,,,,Clothing > 블라우스,블랙,
MS4123649,린넨 오픈카라 펜슬 스트라이프 하프 셔츠 [OATMEAL],top,베이지,미니멀,데일리|면접|출근|데이트,상체 강조형|균형형,57600,여름,true,https://www.musinsa.com/products/4123649,셔츠,,기본 기장,스트라이프,울,셔츠 칼라,4,업무,5,2,false,3,2,,중간,3,로템버,남성,https://image.msscdn.net/images/goods_img/20240511/4123649/4123649_17762186478614_500.jpg,datasets/garments/raw/MS4123649.jpg,,,,,,Clothing > 셔츠/남방 > 캐주얼 셔츠,베이지,
MS4143736,써머 링클 오션 체크남방 _5Color,top,,미니멀,데일리|면접|출근|데이트,상체 강조형|균형형,29900,사계절,true,https://www.musinsa.com/products/4143736,셔츠,오버핏,기본 기장,체크,울,라운드넥,4,업무,5,2,false,4,2,,중간,3,무드인사이드,공용,https://image.msscdn.net/images/goods_img/20240521/4143736/4143736_17567131668806_500.jpg,datasets/garments/raw/MS4143736.jpg,,,,,,Clothing > 셔츠/남방 > 캐주얼 셔츠,,
